year4,sampledate,wellid,well_level,flag
2002,2002-05-24,K13,501.18,
2002,2002-08-09,K13,501.05,
2002,2002-11-30,K13,501.12,
2003,2003-03-14,K13,500.82,
2003,2003-05-13,K13,501.12,
2003,2003-07-31,K13,501.07,
2003,2003-09-09,K13,500.96,
2003,2003-10-08,K13,500.85,
2004,2004-06-06,K13,501.01,
2004,2004-07-15,K13,501.03,
2004,2004-09-21,K13,500.8,
2004,2004-10-17,K13,500.73,
2004,2004-12-02,K13,500.69,
2005,2005-04-30,K13,500.67,
2005,2005-06-08,K13,500.62,
2005,2005-07-11,K13,500.54,
2005,2005-08-12,K13,500.45,
2005,2005-11-04,K13,500.51,
2006,2006-02-09,K13,500.43,
2006,2006-04-24,K13,500.6,
2006,2006-07-12,K13,500.58,
2006,2006-08-17,K13,500.49,
2006,2006-10-05,K13,500.41,
2006,2006-11-09,K13,500.33,
2007,2007-04-02,K13,500.26,
2007,2007-05-11,K13,500.3,
2007,2007-06-20,K13,500.21,
2007,2007-08-30,K13,500.05,
2007,2007-11-05,K13,500.04,
2008,2008-02-06,K13,499.93,
2008,2008-04-30,K13,500.13,
2008,2008-06-12,K13,500.19,
2008,2008-08-20,K13,500.09,
2008,2008-10-09,K13,499.99,
2008,2008-11-20,K13,499.93,
2009,2009-02-02,K13,499.8,
2009,2009-03-26,K13,499.79,
2009,2009-05-07,K13,499.91,
2009,2009-06-03,K13,499.94,
2009,2009-06-23,K13,499.92,
2009,2009-07-06,K13,499.89,
2009,2009-08-13,K13,499.79,
2009,2009-09-18,K13,499.72,
2009,2009-10-19,K13,499.69,
2009,2009-11-17,K13,499.68,
1984,1984-04-23,K14,501.91,
1985,1985-01-14,K14,501.68,
1985,1985-05-22,K14,501.89,
1985,1985-07-07,K14,501.84,
1985,1985-07-09,K14,501.84,
1985,1985-07-26,K14,501.77,
1985,1985-10-06,K14,501.95,
1985,1985-11-16,K14,501.89,
1986,1986-03-01,K14,501.88,
1986,1986-05-13,K14,501.98,
1986,1986-07-01,K14,501.93,
1986,1986-09-03,K14,501.78,
1987,1987-06-09,K14,501.64,
1987,1987-07-13,K14,501.62,
1987,1987-08-23,K14,501.55,
1987,1987-09-03,K14,501.5,
1987,1987-10-10,K14,501.48,
1987,1987-11-16,K14,501.46,
1987,1987-12-14,K14,501.47,
1988,1988-01-25,K14,501.41,
1988,1988-02-18,K14,501.4,
1988,1988-03-24,K14,501.38,
1988,1988-04-21,K14,501.49,
1988,1988-06-01,K14,501.36,
1988,1988-06-20,K14,501.29,
1988,1988-08-22,K14,501.23,
1988,1988-09-27,K14,501.21,
1988,1988-10-27,K14,501.19,
1988,1988-11-22,K14,501.28,
1989,1989-01-27,K14,501.24,
1989,1989-02-20,K14,501.21,
1989,1989-03-23,K14,501.21,
1989,1989-04-20,K14,501.34,
1989,1989-06-13,K14,501.36,
1989,1989-08-18,K14,501.13,
1989,1989-09-29,K14,501.05,
1989,1989-10-26,K14,500.97,
1989,1989-12-01,K14,500.95,
1990,1990-01-10,K14,500.93,
1990,1990-02-15,K14,500.9,
1990,1990-03-21,K14,501.07,
1990,1990-04-24,K14,501.06,
1990,1990-05-24,K14,501.08,
1990,1990-07-03,K14,501.01,
1990,1990-08-17,K14,500.99,
1990,1990-09-14,K14,501.09,
1990,1990-10-17,K14,501.23,
1990,1990-11-15,K14,501.06,
1990,1990-12-13,K14,501.06,
1991,1991-01-10,K14,501.02,
1991,1991-02-13,K14,501,
1991,1991-04-17,K14,501.28,
1991,1991-05-31,K14,501.39,
1991,1991-07-01,K14,501.37,
1991,1991-07-29,K14,501.43,
1991,1991-10-04,K14,501.26,
1991,1991-10-24,K14,501.37,
1991,1991-11-22,K14,501.42,
1992,1992-01-07,K14,501.43,
1992,1992-02-05,K14,501.42,
1992,1992-03-09,K14,501.42,
1992,1992-04-02,K14,501.56,
1992,1992-05-08,K14,501.57,
1992,1992-06-11,K14,501.48,
1992,1992-09-08,K14,501.38,
1992,1992-10-05,K14,501.37,
1992,1992-12-10,K14,501.44,
1993,1993-01-04,K14,501.43,
1993,1993-02-12,K14,501.43,
1993,1993-03-19,K14,501.37,
1993,1993-05-05,K14,501.57,
1993,1993-06-22,K14,501.63,
1993,1993-07-26,K14,501.57,
1993,1993-08-25,K14,501.52,
1993,1993-10-01,K14,501.54,
1993,1993-11-04,K14,501.51,
1993,1993-12-16,K14,501.51,
1994,1994-01-06,K14,501.48,
1994,1994-02-17,K14,501.43,
1994,1994-03-22,K14,501.37,
1994,1994-04-18,K14,501.36,
1994,1994-05-11,K14,501.56,
1994,1994-07-29,K14,501.57,
1994,1994-09-07,K14,501.56,
1994,1994-10-14,K14,501.6,
1994,1994-11-29,K14,501.6,
1995,1995-05-29,K14,501.76,
1995,1995-07-01,K14,501.63,
1995,1995-08-25,K14,501.64,
1995,1995-10-04,K14,501.63,
1996,1996-05-29,K14,501.93,
1996,1996-07-25,K14,501.87,
1996,1996-09-06,K14,501.88,
1996,1996-10-14,K14,501.79,
1996,1996-12-05,K14,501.91,
1997,1997-03-04,K14,501.94,
1997,1997-04-12,K14,502.08,
1997,1997-05-26,K14,502.08,
1997,1997-07-14,K14,502.08,
1997,1997-07-31,K14,502.03,
1997,1997-09-05,K14,501.98,
1997,1997-10-29,K14,501.9,
1997,1997-12-04,K14,501.85,
1998,1998-01-09,K14,501.82,
1998,1998-03-13,K14,501.83,
1998,1998-04-14,K14,501.94,
1998,1998-07-08,K14,501.82,
1998,1998-10-01,K14,501.51,
1998,1998-10-26,K14,501.45,
1998,1998-12-02,K14,501.42,
1999,1999-03-31,K14,501.52,
1999,1999-04-28,K14,501.46,
1999,1999-07-08,K14,501.7,
1999,1999-09-15,K14,501.5,
1999,1999-10-15,K14,501.43,
1999,1999-12-01,K14,501.32,
2000,2000-01-10,K14,501.3,
2000,2000-03-01,K14,501.38,
2000,2000-04-19,K14,501.39,
2000,2000-06-28,K14,501.39,
2000,2000-09-11,K14,501.42,
2000,2000-10-17,K14,501.3,
2000,2000-11-07,K14,501.24,
2000,2000-12-02,K14,501.21,
2001,2001-03-21,K14,501.24,
2001,2001-05-10,K14,501.47,
2001,2001-06-12,K14,501.47,
2001,2001-07-13,K14,501.23,
2001,2001-11-07,K14,501.19,
2001,2001-12-14,K14,501.27,
2002,2002-04-10,K14,501.37,
2002,2002-05-24,K14,501.57,
2002,2002-08-09,K14,501.48,
2002,2002-11-30,K14,501.58,
2003,2003-03-14,K14,501.41,
2003,2003-05-13,K14,501.78,
2003,2003-07-31,K14,501.5,
2003,2003-09-09,K14,501.4,
2003,2003-10-08,K14,501.3,
2004,2004-06-06,K14,501.55,
2004,2004-07-15,K14,501.48,
2004,2004-09-21,K14,501.31,
2004,2004-10-17,K14,501.29,
2004,2004-12-02,K14,501.27,
2005,2005-04-30,K14,501.34,
2005,2005-06-08,K14,501.29,
2005,2005-07-11,K14,501.18,
2005,2005-08-12,K14,501.11,
2005,2005-11-04,K14,501.19,
2006,2006-02-09,K14,501.19,
2006,2006-04-24,K14,501.28,
2006,2006-07-12,K14,501.13,
2006,2006-08-17,K14,501.05,
2006,2006-10-05,K14,500.99,
2006,2006-11-09,K14,500.93,
2007,2007-04-02,K14,501.08,
2007,2007-05-11,K14,501.01,
2007,2007-06-20,K14,500.93,
2007,2007-08-30,K14,500.67,
2007,2007-11-05,K14,500.73,
2008,2008-02-06,K14,500.66,
2008,2008-04-30,K14,500.9,
2008,2008-06-12,K14,500.76,
2008,2008-08-20,K14,500.67,
2008,2008-10-09,K14,500.59,
2008,2008-11-20,K14,500.56,
2009,2009-02-02,K14,500.57,
2009,2009-03-26,K14,500.66,
2009,2009-05-07,K14,500.66,
2009,2009-06-03,K14,500.62,
2009,2009-06-23,K14,500.58,
2009,2009-07-06,K14,500.54,
2009,2009-08-13,K14,500.44,
2009,2009-09-18,K14,500.37,
2009,2009-10-19,K14,,D
2009,2009-11-17,K14,,D
1999,1999-12-01,K17,-8.87,N
2000,2000-01-10,K17,-8.95,N
2000,2000-03-01,K17,-9.02,N
2000,2000-04-19,K17,-8.96,N
2000,2000-06-28,K17,-8.89,N
2000,2000-08-01,K17,-8.81,N
2000,2000-09-11,K17,-8.64,N
2000,2000-10-17,K17,-8.7,N
2000,2000-12-02,K17,-8.95,N
2001,2001-03-21,K17,-9.02,N
2001,2001-05-10,K17,-8.86,N
2001,2001-06-12,K17,-8.83,N
2001,2001-07-13,K17,-8.7,N
2001,2001-11-07,K17,-8.83,N
2001,2001-12-14,K17,-8.87,N
2002,2002-04-10,K17,-9.05,N
2002,2002-05-24,K17,-8.31,N
2002,2002-08-09,K17,-8.37,N
2002,2002-11-30,K17,-8.51,N
2003,2003-03-14,K17,-8.87,N
2003,2003-05-13,K17,-8.74,N
2003,2003-07-31,K17,-8.52,N
2003,2003-09-09,K17,-8.62,N
2003,2003-10-08,K17,-8.72,N
2004,2004-06-06,K17,-8.42,N
2004,2004-07-15,K17,-8.48,N
2004,2004-09-21,K17,-8.69,N
2004,2004-10-17,K17,-8.78,N
2004,2004-12-02,K17,-8.84,N
2005,2005-04-30,K17,-8.98,N
2005,2005-06-08,K17,-8.98,N
2005,2005-07-11,K17,-8.96,N
2005,2005-08-12,K17,-9.01,N
2005,2005-11-04,K17,-8.96,N
2006,2006-02-09,K17,-9,N
2006,2006-04-24,K17,-8.89,N
2006,2006-07-12,K17,-8.69,N
2006,2006-08-17,K17,-8.77,N
2006,2006-10-05,K17,-8.86,N
2006,2006-11-09,K17,-8.94,N
2007,2007-04-02,K17,9.04,N
2007,2007-05-11,K17,9.02,N
2007,2007-06-20,K17,9.05,N
2007,2007-08-30,K17,9.12,N
2007,2007-11-05,K17,9.14,N
2008,2008-02-06,K17,9.19,N
2008,2008-04-30,K17,9.1,N
2008,2008-06-12,K17,8.79,N
2008,2008-08-20,K17,8.81,N
2008,2008-10-09,K17,8.94,N
2008,2008-11-20,K17,9,N
2009,2009-02-02,K17,9.17,N
2009,2009-03-26,K17,9.18,N
2009,2009-05-07,K17,9.13,N
2009,2009-06-23,K17,9.05,N
2009,2009-07-01,K17,9.04,N
2009,2009-07-06,K17,9.11,N
2009,2009-08-13,K17,9.13,N
2009,2009-08-14,K17,9.13,N
2009,2009-09-18,K17,9.17,N
2009,2009-10-19,K17,9.21,N
2009,2009-11-17,K17,9.23,N
1999,1999-12-01,K18,-8.9,N
2000,2000-01-10,K18,-8.98,N
2000,2000-03-01,K18,-9.07,N
2000,2000-04-19,K18,-9.01,N
2000,2000-06-28,K18,-8.93,N
2000,2000-08-01,K18,-8.84,N
2000,2000-09-11,K18,-8.67,N
2000,2000-10-17,K18,-8.74,N
2000,2000-12-02,K18,-8.99,N
2001,2001-03-21,K18,-9.05,N
2001,2001-05-10,K18,-8.89,N
2001,2001-06-12,K18,-8.87,N
2001,2001-07-13,K18,-8.79,N
2001,2001-11-07,K18,-8.87,N
2001,2001-12-14,K18,-8.91,N
2002,2002-05-24,K18,-8.35,N
2002,2002-08-09,K18,-8.4,N
2002,2002-11-30,K18,-8.55,N
2003,2003-03-14,K18,-8.89,N
2003,2003-05-13,K18,-8.79,N
2003,2003-07-31,K18,-8.54,N
2003,2003-09-09,K18,-8.65,N
2003,2003-10-08,K18,-8.76,N
2004,2004-06-06,K18,-8.48,N
2004,2004-07-15,K18,-8.52,N
2004,2004-09-21,K18,-8.73,N
2004,2004-10-17,K18,-8.82,N
2004,2004-12-02,K18,-8.88,N
2005,2005-04-30,K18,-9.02,N
2005,2005-06-08,K18,-9.02,N
2005,2005-07-11,K18,-9.01,N
2005,2005-08-12,K18,-9.04,N
2005,2005-11-04,K18,-9,N
2006,2006-02-09,K18,-9.04,N
2006,2006-04-24,K18,-8.94,N
2006,2006-07-12,K18,-8.73,N
2006,2006-08-17,K18,-8.81,N
2006,2006-10-05,K18,-8.89,N
2006,2006-11-09,K18,-8.98,N
2007,2007-04-02,K18,,F
2007,2007-05-11,K18,9.06,N
2007,2007-06-20,K18,9.06,N
2007,2007-08-30,K18,9.16,N
2007,2007-11-05,K18,9.18,N
2008,2008-02-06,K18,9.22,N
2008,2008-04-30,K18,9.14,N
2008,2008-06-12,K18,8.82,N
2008,2008-08-20,K18,8.85,N
2008,2008-10-09,K18,8.97,N
2008,2008-11-20,K18,9.04,N
2009,2009-02-02,K18,9.21,N
2009,2009-03-26,K18,9.21,N
2009,2009-05-07,K18,9.17,N
2009,2009-06-23,K18,9.08,N
2009,2009-07-01,K18,9.07,N
2009,2009-07-06,K18,9.16,N
2009,2009-08-13,K18,9.16,N
2009,2009-08-14,K18,9.16,N
2009,2009-09-18,K18,9.21,N
2009,2009-10-19,K18,9.25,N
2009,2009-11-17,K18,9.26,N
1984,1984-04-23,K2,501.56,
1985,1985-01-14,K2,501.37,
1985,1985-05-22,K2,501.57,
1985,1985-07-07,K2,501.52,
1985,1985-07-09,K2,501.52,
1985,1985-07-26,K2,501.46,
1985,1985-10-06,K2,501.65,
1985,1985-11-16,K2,501.55,
1986,1986-03-01,K2,501.55,
1986,1986-05-13,K2,501.62,
1986,1986-07-01,K2,501.62,
1986,1986-09-03,K2,501.45,
1987,1987-06-09,K2,501.29,
1987,1987-07-13,K2,501.2,
1987,1987-08-23,K2,501.19,
1987,1987-09-03,K2,501.03,
1987,1987-10-10,K2,501.02,
1987,1987-11-16,K2,500.98,
1987,1987-12-14,K2,501.03,
1988,1988-01-25,K2,501.03,
1988,1988-02-18,K2,501.01,
1988,1988-03-24,K2,501.03,
1988,1988-04-21,K2,501.18,
1988,1988-06-01,K2,501.06,
1988,1988-06-20,K2,501,
1988,1988-08-22,K2,500.94,
1988,1988-09-27,K2,500.85,
1988,1988-10-27,K2,500.83,
1988,1988-11-22,K2,500.84,
1989,1989-01-27,K2,500.88,
1989,1989-02-20,K2,500.87,
1989,1989-03-23,K2,500.89,
1989,1989-04-20,K2,500.95,
1989,1989-06-13,K2,501,
1989,1989-08-18,K2,500.83,
1989,1989-09-29,K2,500.74,
1989,1989-10-26,K2,500.69,
1989,1989-12-01,K2,500.54,
1990,1990-01-10,K2,500.52,
1990,1990-02-15,K2,500.56,
1990,1990-03-21,K2,500.67,
1990,1990-04-24,K2,500.64,
1990,1990-05-24,K2,500.69,
1990,1990-07-03,K2,500.68,
1990,1990-08-17,K2,500.64,
1990,1990-09-14,K2,500.77,
1990,1990-10-17,K2,500.8,
1990,1990-11-15,K2,500.76,
1990,1990-12-13,K2,500.63,
1991,1991-01-10,K2,500.63,
1991,1991-02-13,K2,500.62,
1991,1991-04-17,K2,500.88,
1991,1991-05-31,K2,500.97,
1991,1991-07-01,K2,501.02,
1991,1991-07-29,K2,501.08,
1991,1991-10-04,K2,500.97,
1991,1991-10-24,K2,500.9,
1991,1991-11-22,K2,500.95,
1992,1992-01-07,K2,501.06,
1992,1992-02-05,K2,501.06,
1992,1992-03-09,K2,501.05,
1992,1992-04-02,K2,501.15,
1992,1992-05-08,K2,501.23,
1992,1992-06-11,K2,501.18,
1992,1992-09-08,K2,501.09,
1992,1992-10-05,K2,500.98,
1992,1992-12-10,K2,501.06,
1993,1993-01-04,K2,501.08,
1993,1993-02-12,K2,501.09,
1993,1993-03-19,K2,501.05,
1993,1993-05-05,K2,501.25,
1993,1993-06-18,K2,501.43,
1993,1993-06-22,K2,502.52,
1993,1993-07-26,K2,501.18,
1993,1993-08-25,K2,501.14,
1993,1993-10-01,K2,501.15,
1993,1993-11-04,K2,501.12,
1993,1993-12-16,K2,501.1,
1994,1994-01-06,K2,501.08,
1994,1994-02-17,K2,501.09,
1994,1994-03-22,K2,501.07,
1994,1994-04-18,K2,501.24,
1994,1994-05-11,K2,501.25,
1994,1994-07-29,K2,501.16,
1994,1994-09-07,K2,501.17,
1994,1994-10-14,K2,501.2,
1994,1994-11-29,K2,501.15,
1995,1995-05-29,K2,501.32,
1995,1995-07-01,K2,501.24,
1995,1995-08-25,K2,501.23,
1995,1995-10-04,K2,501.22,
1996,1996-05-29,K2,501.48,
1996,1996-07-25,K2,501.46,
1996,1996-09-06,K2,501.48,
1996,1996-10-14,K2,501.39,
1996,1996-12-05,K2,501.47,
1997,1997-03-04,K2,501.51,
1997,1997-04-12,K2,501.69,
1997,1997-05-26,K2,501.68,
1997,1997-07-14,K2,501.68,
1997,1997-07-31,K2,501.65,
1997,1997-09-05,K2,501.66,
1997,1997-10-29,K2,501.56,
1997,1997-12-04,K2,501.46,
1998,1998-01-09,K2,501.46,
1998,1998-03-13,K2,501.52,
1998,1998-04-14,K2,501.59,
1998,1998-07-08,K2,501.51,
1998,1998-10-01,K2,501.23,
1998,1998-10-26,K2,501.18,
1998,1998-12-02,K2,501.08,
1999,1999-03-31,K2,501.13,
1999,1999-04-28,K2,501.09,
1999,1999-07-08,K2,501.19,
1999,1999-09-15,K2,501.13,
1999,1999-10-15,K2,501.06,
1999,1999-12-01,K2,500.93,
2000,2000-01-10,K2,501.03,
2000,2000-03-01,K2,501.11,
2000,2000-04-19,K2,501.09,
2000,2000-06-28,K2,501.12,
2000,2000-09-11,K2,501.15,
2000,2000-10-17,K2,501.05,
2000,2000-12-02,K2,500.92,
2001,2001-03-21,K2,500.99,
2001,2001-05-10,K2,501.12,
2001,2001-06-12,K2,501.15,
2001,2001-07-13,K2,500.96,
2001,2001-08-15,K2,501,
2001,2001-10-01,K2,500.92,
2001,2001-11-07,K2,500.91,
2001,2001-12-14,K2,500.92,
2002,2002-04-10,K2,500.95,
2002,2002-05-24,K2,501.23,
2002,2002-08-09,K2,501.18,
2002,2002-11-30,K2,501.24,
2003,2003-03-14,K2,501.09,
2003,2003-05-13,K2,501.42,
2003,2003-07-31,K2,501.2,
2003,2003-09-09,K2,501.1,
2003,2003-10-08,K2,501,
2004,2004-06-06,K2,501.32,
2004,2004-07-15,K2,501.16,
2004,2004-09-21,K2,501,
2004,2004-10-17,K2,500.96,
2004,2004-12-02,K2,500.94,
2005,2005-04-30,K2,500.98,
2005,2005-05-26,K2,500.96,
2005,2005-06-08,K2,500.94,
2005,2005-07-11,K2,500.86,
2005,2005-08-12,K2,500.78,
2005,2005-11-04,K2,500.82,
2006,2006-02-09,K2,500.81,
2006,2006-04-24,K2,500.9,
2006,2006-07-12,K2,500.8,
2006,2006-08-17,K2,500.71,
2006,2006-10-05,K2,500.65,
2006,2006-11-09,K2,500.59,
2007,2007-04-02,K2,500.69,
2007,2007-05-11,K2,500.65,
2007,2007-06-20,K2,500.57,
2007,2007-08-30,K2,500.34,
2007,2007-11-05,K2,500.37,
2008,2008-02-06,K2,500.32,
2008,2008-04-30,K2,500.5,
2008,2008-06-12,K2,500.4,
2008,2008-08-20,K2,500.32,
2008,2008-10-09,K2,500.23,
2008,2008-11-20,K2,500.2,
2009,2009-02-02,K2,500.2,
2009,2009-03-26,K2,500.2,
2009,2009-05-07,K2,500.28,
2009,2009-06-03,K2,500.23,
2009,2009-06-23,K2,500.2,
2009,2009-07-06,K2,500.15,
2009,2009-08-13,K2,500.07,
2009,2009-09-18,K2,500.02,
2009,2009-10-19,K2,499.97,
2009,2009-11-17,K2,499.96,
1984,1984-04-23,K20,502.07,
1984,1984-05-06,K20,502.14,
1984,1984-06-02,K20,502.12,
1984,1984-08-08,K20,501.8,
1984,1984-09-23,K20,501.72,
1984,1984-12-01,K20,501.7,
1985,1985-02-22,K20,501.58,
1985,1985-04-20,K20,501.92,
1985,1985-05-03,K20,502.18,
1985,1985-05-21,K20,502.13,
1985,1985-07-09,K20,502.04,
1985,1985-07-26,K20,501.95,
2001,2001-05-10,K20,502.82,
2001,2001-07-13,K20,502.62,
1984,1984-04-23,K21,502.06,
1984,1984-05-06,K21,502.12,
1984,1984-06-02,K21,502.12,
1984,1984-08-08,K21,501.8,
1984,1984-09-23,K21,501.72,
1984,1984-12-01,K21,501.69,
1985,1985-02-22,K21,501.56,
1985,1985-04-20,K21,501.88,
1985,1985-05-03,K21,502.16,
1985,1985-05-21,K21,502.12,
1985,1985-07-09,K21,502.04,
1985,1985-07-26,K21,501.96,
2001,2001-05-10,K21,498.21,
2001,2001-07-13,K21,498.21,
1999,1999-12-01,K22,-5.97,N
2000,2000-01-10,K22,-6.07,N
2000,2000-03-01,K22,-6.18,N
2000,2000-04-19,K22,-6.23,N
2000,2000-06-28,K22,-6.18,N
2000,2000-08-01,K22,-5.91,N
2000,2000-09-11,K22,-5.81,N
2000,2000-10-17,K22,-5.9,N
2000,2000-11-07,K22,-6.01,N
2000,2000-12-02,K22,-6.14,N
2001,2001-03-21,K22,-6.25,N
2001,2001-05-10,K22,-6.06,N
2001,2001-06-12,K22,-6.06,N
2001,2001-07-13,K22,-5.98,N
2001,2001-11-07,K22,-6.02,N
2001,2001-12-14,K22,-6.07,N
2002,2002-04-10,K22,-6.23,N
2002,2002-05-24,K22,-5.52,N
2002,2002-08-09,K22,-5.33,N
2002,2002-11-30,K22,-5.37,N
2003,2003-03-14,K22,-5.64,N
2003,2003-05-13,K22,-5.61,N
2003,2003-07-31,K22,-5.31,N
2003,2003-09-09,K22,-5.41,N
2003,2003-10-08,K22,-5.52,N
2004,2004-06-06,K22,-5.31,N
2004,2004-07-15,K22,-5.42,N
2004,2004-09-21,K22,-5.61,N
2004,2004-10-17,K22,-5.71,N
2004,2004-12-02,K22,-5.81,N
2005,2005-04-30,K22,-6.01,N
2005,2005-06-08,K22,-6.05,N
2005,2005-07-11,K22,-6.11,N
2005,2005-08-12,K22,-6.16,N
2005,2005-11-04,K22,-6.17,N
2006,2006-02-09,K22,-6.26,N
2006,2006-04-24,K22,-6.16,N
2006,2006-07-12,K22,-5.94,N
2006,2006-08-17,K22,-6,N
2006,2006-10-05,K22,-6.09,N
2006,2006-11-09,K22,-6.19,N
2007,2007-04-02,K22,,F
2007,2007-05-11,K22,,D
2007,2007-06-20,K22,,D
2007,2007-08-30,K22,,D
2007,2007-11-05,K22,,D
2008,2008-02-06,K22,,D
2008,2008-04-30,K22,,D
2008,2008-06-12,K22,,D
2008,2008-08-20,K22,,D
2008,2008-10-09,K22,,D
2008,2008-11-20,K22,,D
2009,2009-02-02,K22,,D
2009,2009-03-26,K22,,D
2009,2009-05-07,K22,,D
2009,2009-06-23,K22,,D
2009,2009-07-06,K22,,D
2009,2009-08-13,K22,,D
2009,2009-09-18,K22,,D
2009,2009-10-19,K22,,D
2009,2009-11-17,K22,,D
1999,1999-12-01,K25,-6.17,N
2000,2000-01-10,K25,-6.27,N
2000,2000-03-01,K25,-6.34,N
2000,2000-04-19,K25,-6.36,N
2000,2000-06-28,K25,-6.36,N
2000,2000-08-01,K25,-6.1,N
2000,2000-09-11,K25,-6.02,N
2000,2000-10-17,K25,-6.08,N
2000,2000-11-07,K25,-6.2,N
2000,2000-12-02,K25,-6.32,N
2001,2001-03-21,K25,-6.41,N
2001,2001-05-10,K25,-6.2,N
2001,2001-06-12,K25,-6.2,N
2001,2001-07-13,K25,-6.13,N
2001,2001-11-07,K25,-6.21,N
2001,2001-12-14,K25,-6.24,N
2002,2002-04-10,K25,-6.4,N
2002,2002-05-24,K25,-5.64,N
2002,2002-08-09,K25,-5.57,N
2002,2002-11-30,K25,-5.61,N
2003,2003-03-14,K25,-5.88,N
2003,2003-05-13,K25,-5.77,N
2003,2003-07-31,K25,-5.54,N
2003,2003-09-09,K25,-5.66,N
2003,2003-10-08,K25,-5.78,N
2004,2004-06-06,K25,-5.52,N
2004,2004-07-15,K25,-5.65,N
2004,2004-09-21,K25,-5.85,N
2004,2004-10-17,K25,-5.94,N
2004,2004-12-02,K25,-6.03,N
2005,2005-04-30,K25,-6.21,N
2005,2005-06-08,K25,-6.25,N
2005,2005-07-11,K25,-6.3,N
2005,2005-08-12,K25,-6.35,N
2005,2005-11-04,K25,-6.39,N
2006,2006-02-09,K25,-6.45,N
2006,2006-04-24,K25,-6.3,N
2006,2006-07-12,K25,-6.14,N
2006,2006-08-17,K25,-6.22,N
2006,2006-10-05,K25,-6.3,N
2006,2006-11-09,K25,-6.39,N
2007,2007-04-02,K25,6.49,N
2007,2007-05-11,K25,6.51,N
2007,2007-06-20,K25,6.54,N
2007,2007-08-30,K25,6.66,N
2007,2007-11-05,K25,6.75,N
2008,2008-02-06,K25,6.79,N
2008,2008-04-30,K25,6.77,N
2008,2008-06-12,K25,6.5,N
2008,2008-08-20,K25,6.55,N
2008,2008-10-09,K25,6.66,N
2008,2008-11-20,K25,6.75,N
2009,2009-02-02,K25,6.95,N
2009,2009-03-26,K25,6.96,N
2009,2009-05-07,K25,6.92,N
2009,2009-06-23,K25,6.84,N
2009,2009-07-06,K25,6.88,N
2009,2009-08-13,K25,6.92,N
2009,2009-09-18,K25,6.99,N
2009,2009-10-19,K25,7.02,N
2009,2009-11-17,K25,7.05,N
1985,1985-01-14,K30,501.04,
1985,1985-05-22,K30,501.61,
1985,1985-07-07,K30,501.47,
1985,1985-10-06,K30,501.43,
1985,1985-11-16,K30,501.53,
1986,1986-05-13,K30,501.68,
1986,1986-07-01,K30,501.47,
1986,1986-09-03,K30,501.16,
1987,1987-06-09,K30,500.94,
1987,1987-07-13,K30,500.88,
1987,1987-08-23,K30,500.79,
1987,1987-09-03,K30,500.77,
1987,1987-10-10,K30,500.7,
1987,1987-11-16,K30,500.69,
1987,1987-12-14,K30,500.69,
1988,1988-01-25,K30,500.68,
1988,1988-02-18,K30,500.66,
1988,1988-03-24,K30,500.62,
1988,1988-04-21,K30,500.95,
1988,1988-06-01,K30,500.82,
1988,1988-06-20,K30,500.73,
1988,1988-08-22,K30,500.55,
1988,1988-09-27,K30,500.5,
1988,1988-10-27,K30,500.46,
1988,1988-11-22,K30,500.61,
1989,1989-01-27,K30,500.56,
1989,1989-02-20,K30,500.49,
1989,1989-03-23,K30,500.43,
1989,1989-04-20,K30,500.64,
1989,1989-06-13,K30,500.76,
1989,1989-08-18,K30,500.54,
1989,1989-09-29,K30,500.4,
1989,1989-10-26,K30,500.37,
1989,1989-12-01,K30,500.3,
1990,1990-01-10,K30,500.23,
1990,1990-02-15,K30,500.17,
1990,1990-03-21,K30,500.28,
1990,1990-04-24,K30,500.22,
1990,1990-05-24,K30,500.36,
1990,1990-07-03,K30,500.39,
1990,1990-08-17,K30,500.28,
1990,1990-09-14,K30,500.32,
1990,1990-10-17,K30,500.37,
1990,1990-11-15,K30,500.6,
1990,1990-12-13,K30,500.55,
1991,1991-01-10,K30,500.44,
1991,1991-02-13,K30,500.39,
1991,1991-04-17,K30,500.65,
1991,1991-05-31,K30,500.94,
1991,1991-07-01,K30,500.99,
1991,1991-07-29,K30,500.94,
1991,1991-10-04,K30,500.72,
1991,1991-10-24,K30,500.69,
1991,1991-11-22,K30,500.91,
1992,1992-01-07,K30,500.98,
1992,1992-02-05,K30,500.97,
1992,1992-03-09,K30,500.94,
1992,1992-04-02,K30,500.89,
1992,1992-05-08,K30,501.32,
1992,1992-06-11,K30,501.1,
1992,1992-09-08,K30,500.78,
1992,1992-10-05,K30,500.74,
1992,1992-12-10,K30,500.84,
1993,1993-01-04,K30,500.81,
1993,1993-02-12,K30,500.87,
1993,1993-03-19,K30,500.68,
1993,1993-05-05,K30,501.11,
1993,1993-06-22,K30,501.22,
1993,1993-07-26,K30,501.13,
1993,1993-08-25,K30,500.99,
1993,1993-10-01,K30,500.92,
1993,1993-11-04,K30,500.87,
1993,1993-12-16,K30,500.85,
1994,1994-01-06,K30,500.76,
1994,1994-02-17,K30,500.87,
1994,1994-03-22,K30,500.67,
1994,1994-04-18,K30,501.02,
1994,1994-05-11,K30,501.11,
1994,1994-07-29,K30,500.94,
1994,1994-09-07,K30,500.95,
1994,1994-10-14,K30,501.01,
1994,1994-11-29,K30,501.02,
1995,1995-05-29,K30,501.18,
1995,1995-07-01,K30,501.09,
1995,1995-08-25,K30,500.95,
1995,1995-10-04,K30,500.93,
