lakeid,year4,sample_date,station,towdepth,species_code,species_name,density,individuals_measured,avg_length
ME,2008,2008-09-05,1,20,20601,MESOCYCLOPS EDAX,212205,,
ME,2008,2008-09-27,1,20,30901,AGLAODIAPTOMUS CLAVIPES,933705,660,1.66
ME,2008,2008-09-27,1,20,51000,CHYDORUS,14145,30,0.24
ME,2008,2008-09-27,1,20,10000,COPEPOD NAUPLII,615405,,
ME,2008,2008-09-27,1,20,51103,DAPHNIA MENDOTAE,169770,360,1.37
ME,2008,2008-09-27,1,20,51130,DAPHNIA PULICARIA,254655,510,1.17
ME,2008,2008-09-27,1,20,20302,DIACYCLOPS THOMASI,339525,30,1
ME,2008,2008-09-27,1,20,51202,DIAPHANOSOMA BIRGEI,63660,135,0.91
ME,2008,2008-09-27,1,20,30400,DIAPTOMID,5538585,,
ME,2008,2008-09-27,1,20,52301,LEPTODORA KINDTI,210,15,5.12
ME,2008,2008-09-27,1,20,53601,SINOBOSMINA FRYEI,7080,15,0.83
ME,2008,2008-10-29,1,20,30901,AGLAODIAPTOMUS CLAVIPES,1145910,795,1.82
ME,2008,2008-10-29,1,20,51000,CHYDORUS,14145,30,0.35
ME,2008,2008-10-29,1,20,10000,COPEPOD NAUPLII,424410,,
ME,2008,2008-10-29,1,20,51103,DAPHNIA MENDOTAE,841755,1305,1.43
ME,2008,2008-10-29,1,20,51130,DAPHNIA PULICARIA,141465,300,1.76
ME,2008,2008-10-29,1,20,20302,DIACYCLOPS THOMASI,190980,,
ME,2008,2008-10-29,1,20,51202,DIAPHANOSOMA BIRGEI,35370,75,1.15
ME,2008,2008-10-29,1,20,30400,DIAPTOMID,2758680,,
ME,2008,2008-10-29,1,20,20601,MESOCYCLOPS EDAX,42435,,
ME,2009,2009-01-21,1,20,30901,AGLAODIAPTOMUS CLAVIPES,116715,165,1.84
ME,2009,2009-01-21,1,20,51103,DAPHNIA MENDOTAE,134400,570,1.35
ME,2009,2009-01-21,1,20,51130,DAPHNIA PULICARIA,63660,270,1.43
ME,2009,2009-01-21,1,20,20302,DIACYCLOPS THOMASI,201600,,
ME,2009,2009-01-21,1,20,30400,DIAPTOMID,689670,,
ME,2009,2009-04-15,1,20,30901,AGLAODIAPTOMUS CLAVIPES,116715,165,1.82
ME,2009,2009-04-15,1,20,51000,CHYDORUS,10605,45,0.35
ME,2009,2009-04-15,1,20,10000,COPEPOD NAUPLII,2429760,,
ME,2009,2009-04-15,1,20,15000,COPEPODITES,95490,135,0.49
ME,2009,2009-04-15,1,20,51130,DAPHNIA PULICARIA,891270,1365,1.11
ME,2009,2009-04-15,1,20,20302,DIACYCLOPS THOMASI,148545,,
ME,2009,2009-04-15,1,20,30400,DIAPTOMID,1114080,,
ME,2009,2009-04-27,1,20,30901,AGLAODIAPTOMUS CLAVIPES,169770,240,1.66
ME,2009,2009-04-27,1,20,10000,COPEPOD NAUPLII,3660570,60,1.51
ME,2009,2009-04-27,1,20,15000,COPEPODITES,275865,390,0.37
ME,2009,2009-04-27,1,20,51103,DAPHNIA MENDOTAE,28290,120,1.85
ME,2009,2009-04-27,1,20,51130,DAPHNIA PULICARIA,1757775,1965,1.2
ME,2009,2009-04-27,1,20,20302,DIACYCLOPS THOMASI,1135305,,
ME,2009,2009-04-27,1,20,51202,DIAPHANOSOMA BIRGEI,7080,30,0.54
ME,2009,2009-04-27,1,20,30400,DIAPTOMID,1835580,,
ME,2009,2009-04-27,1,20,20601,MESOCYCLOPS EDAX,21225,,
ME,2009,2009-04-27,1,20,53601,SINOBOSMINA FRYEI,3540,15,0.35
ME,2009,2009-05-11,1,20,30901,AGLAODIAPTOMUS CLAVIPES,169770,120,1.81
ME,2009,2009-05-11,1,20,51000,CHYDORUS,14145,30,0.48
ME,2009,2009-05-11,1,20,10000,COPEPOD NAUPLII,6069105,,
ME,2009,2009-05-11,1,20,15000,COPEPODITES,551730,390,0.39
ME,2009,2009-05-11,1,20,51103,DAPHNIA MENDOTAE,56595,120,0.98
ME,2009,2009-05-11,1,20,51130,DAPHNIA PULICARIA,6387420,1380,1.29
ME,2009,2009-05-11,1,20,20302,DIACYCLOPS THOMASI,1867425,,
ME,2009,2009-05-11,1,20,30400,DIAPTOMID,657840,,
ME,2009,2009-05-28,1,20,30901,AGLAODIAPTOMUS CLAVIPES,201600,285,1.81
ME,2009,2009-05-28,1,20,51000,CHYDORUS,3540,15,0.32
ME,2009,2009-05-28,1,20,10000,COPEPOD NAUPLII,2504040,,
ME,2009,2009-05-28,1,20,15000,COPEPODITES,116715,165,0.41
ME,2009,2009-05-28,1,20,51105,DAPHNIA PARVULA,17685,75,1.48
ME,2009,2009-05-28,1,20,51130,DAPHNIA PULICARIA,1128225,1350,1.56
ME,2009,2009-05-28,1,20,20302,DIACYCLOPS THOMASI,763950,,
ME,2009,2009-05-28,1,20,30400,DIAPTOMID,870045,,
ME,2009,2009-06-09,1,20,30901,AGLAODIAPTOMUS CLAVIPES,137940,195,1.75
ME,2009,2009-06-09,1,20,51000,CHYDORUS,3540,15,0.39
ME,2009,2009-06-09,1,20,10000,COPEPOD NAUPLII,1931085,,
ME,2009,2009-06-09,1,20,51130,DAPHNIA PULICARIA,1460685,1350,1.44
ME,2009,2009-06-09,1,20,20302,DIACYCLOPS THOMASI,328920,,
ME,2009,2009-06-09,1,20,30400,DIAPTOMID,1676430,,
ME,2009,2009-06-09,1,20,20601,MESOCYCLOPS EDAX,63660,,
ME,2009,2009-06-23,1,20,30901,AGLAODIAPTOMUS CLAVIPES,297090,420,1.91
ME,2009,2009-06-23,1,20,10000,COPEPOD NAUPLII,2355495,,
ME,2009,2009-06-23,1,20,51130,DAPHNIA PULICARIA,1032735,1365,1.34
ME,2009,2009-06-23,1,20,20302,DIACYCLOPS THOMASI,551730,,
ME,2009,2009-06-23,1,20,51202,DIAPHANOSOMA BIRGEI,7080,30,0.9
ME,2009,2009-06-23,1,20,30400,DIAPTOMID,2610135,,
ME,2009,2009-06-23,1,20,20601,MESOCYCLOPS EDAX,42435,,
ME,2009,2009-07-06,1,20,30901,AGLAODIAPTOMUS CLAVIPES,360750,255,1.78
ME,2009,2009-07-06,1,20,10000,COPEPOD NAUPLII,933705,,
ME,2009,2009-07-06,1,20,51103,DAPHNIA MENDOTAE,77805,165,1.63
ME,2009,2009-07-06,1,20,51130,DAPHNIA PULICARIA,551730,1170,1.62
ME,2009,2009-07-06,1,20,20302,DIACYCLOPS THOMASI,360750,,
ME,2009,2009-07-06,1,20,30400,DIAPTOMID,3267975,,
ME,2009,2009-07-20,1,20,30901,AGLAODIAPTOMUS CLAVIPES,466860,330,1.68
ME,2009,2009-07-20,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,1485,,
ME,2009,2009-07-20,1,20,10000,COPEPOD NAUPLII,275865,,
ME,2009,2009-07-20,1,20,51103,DAPHNIA MENDOTAE,35370,75,1.36
ME,2009,2009-07-20,1,20,51130,DAPHNIA PULICARIA,438555,930,1.9
ME,2009,2009-07-20,1,20,20302,DIACYCLOPS THOMASI,169770,,
ME,2009,2009-07-20,1,20,30400,DIAPTOMID,1888635,,
ME,2009,2009-07-20,1,20,52301,LEPTODORA KINDTI,210,15,3.84
ME,2009,2009-07-20,1,20,20601,MESOCYCLOPS EDAX,63660,,
ME,2009,2009-08-05,1,20,30901,AGLAODIAPTOMUS CLAVIPES,594180,420,1.79
ME,2009,2009-08-05,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,1485,,
ME,2009,2009-08-05,1,20,51000,CHYDORUS,7080,15,0.32
ME,2009,2009-08-05,1,20,10000,COPEPOD NAUPLII,870045,,
ME,2009,2009-08-05,1,20,15000,COPEPODITES,63660,45,0.32
ME,2009,2009-08-05,1,20,51103,DAPHNIA MENDOTAE,21225,45,1.5
ME,2009,2009-08-05,1,20,51130,DAPHNIA PULICARIA,70740,150,1.53
ME,2009,2009-08-05,1,20,20302,DIACYCLOPS THOMASI,339525,,
ME,2009,2009-08-05,1,20,30400,DIAPTOMID,3246765,,
ME,2009,2009-08-05,1,20,52301,LEPTODORA KINDTI,1275,,
ME,2009,2009-08-05,1,20,20601,MESOCYCLOPS EDAX,42435,,
ME,2009,2009-08-19,1,20,30901,AGLAODIAPTOMUS CLAVIPES,233430,165,1.82
ME,2009,2009-08-19,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,2340,15,7.32
ME,2009,2009-08-19,1,20,10000,COPEPOD NAUPLII,4286580,,
ME,2009,2009-08-19,1,20,15000,COPEPODITES,615405,435,0.31
ME,2009,2009-08-19,1,20,51103,DAPHNIA MENDOTAE,21225,45,1.3
ME,2009,2009-08-19,1,20,20302,DIACYCLOPS THOMASI,190980,,
ME,2009,2009-08-19,1,20,30400,DIAPTOMID,8870235,,
ME,2009,2009-08-19,1,20,20601,MESOCYCLOPS EDAX,63660,,
ME,2009,2009-09-02,1,20,30901,AGLAODIAPTOMUS CLAVIPES,148545,210,1.67
ME,2009,2009-09-02,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,4665,15,9.19
ME,2009,2009-09-02,1,20,10000,COPEPOD NAUPLII,870045,,
ME,2009,2009-09-02,1,20,15000,COPEPODITES,74265,105,0.27
ME,2009,2009-09-02,1,20,51103,DAPHNIA MENDOTAE,49515,210,1.15
ME,2009,2009-09-02,1,20,51130,DAPHNIA PULICARIA,3540,15,1.66
ME,2009,2009-09-02,1,20,20302,DIACYCLOPS THOMASI,190980,,
ME,2009,2009-09-02,1,20,30400,DIAPTOMID,2429760,,
ME,2009,2009-09-02,1,20,20601,MESOCYCLOPS EDAX,53055,,
ME,2009,2009-09-30,1,20,30901,AGLAODIAPTOMUS CLAVIPES,381975,540,2
ME,2009,2009-09-30,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,6150,,
ME,2009,2009-09-30,1,20,10000,COPEPOD NAUPLII,1421790,,
ME,2009,2009-09-30,1,20,15000,COPEPODITES,95490,135,0.38
ME,2009,2009-09-30,1,20,51103,DAPHNIA MENDOTAE,1259085,1350,1.31
ME,2009,2009-09-30,1,20,20302,DIACYCLOPS THOMASI,626010,,
ME,2009,2009-09-30,1,20,51202,DIAPHANOSOMA BIRGEI,3540,15,0.64
ME,2009,2009-09-30,1,20,30400,DIAPTOMID,2684415,,
ME,2009,2009-09-30,1,20,20601,MESOCYCLOPS EDAX,10605,,
ME,2009,2009-09-30,1,20,53601,SINOBOSMINA FRYEI,10605,45,0.35
ME,2009,2009-10-28,1,20,30901,AGLAODIAPTOMUS CLAVIPES,42435,60,2.08
ME,2009,2009-10-28,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,855,,
ME,2009,2009-10-28,1,20,10000,COPEPOD NAUPLII,944325,,
ME,2009,2009-10-28,1,20,15000,COPEPODITES,21225,30,0.37
ME,2009,2009-10-28,1,20,51103,DAPHNIA MENDOTAE,3540,15,2.16
ME,2009,2009-10-28,1,20,51130,DAPHNIA PULICARIA,7080,30,0.9
ME,2009,2009-10-28,1,20,20302,DIACYCLOPS THOMASI,339525,,
ME,2009,2009-10-28,1,20,30400,DIAPTOMID,1273245,,
ME,2009,2009-12-03,1,20,30901,AGLAODIAPTOMUS CLAVIPES,392580,555,2.02
ME,2009,2009-12-03,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,5100,,
ME,2009,2009-12-03,1,20,10000,COPEPOD NAUPLII,1718880,,
ME,2009,2009-12-03,1,20,15000,COPEPODITES,21225,30,0.41
ME,2009,2009-12-03,1,20,51103,DAPHNIA MENDOTAE,413805,1365,0.97
ME,2009,2009-12-03,1,20,51105,DAPHNIA PARVULA,7080,,
ME,2009,2009-12-03,1,20,51130,DAPHNIA PULICARIA,1181280,1350,0.71
ME,2009,2009-12-03,1,20,20302,DIACYCLOPS THOMASI,360750,,
ME,2009,2009-12-03,1,20,51202,DIAPHANOSOMA BIRGEI,7080,,
ME,2009,2009-12-03,1,20,30400,DIAPTOMID,806385,,
ME,2009,2009-12-03,1,20,52301,LEPTODORA KINDTI,420,,
ME,2009,2009-12-03,1,20,53601,SINOBOSMINA FRYEI,7080,30,0.43
ME,2010,2010-02-01,1,20,10000,COPEPOD NAUPLII,1368735,,
ME,2010,2010-02-01,1,20,15000,COPEPODITES,10605,15,0.34
ME,2010,2010-02-01,1,20,51103,DAPHNIA MENDOTAE,28290,120,1.38
ME,2010,2010-02-01,1,20,51105,DAPHNIA PARVULA,17685,75,1.11
ME,2010,2010-02-01,1,20,51130,DAPHNIA PULICARIA,67200,285,1.36
ME,2010,2010-02-01,1,20,20302,DIACYCLOPS THOMASI,190980,,
ME,2010,2010-02-01,1,20,30400,DIAPTOMID,381975,,
ME,2010,2010-02-01,1,20,20601,MESOCYCLOPS EDAX,21225,,
ME,2010,2010-03-29,1,20,20100,ACANTHOCYCLOPS,10605,,
ME,2010,2010-03-29,1,20,10000,COPEPOD NAUPLII,2419155,,
ME,2010,2010-03-29,1,20,15000,COPEPODITES,95490,135,0.23
ME,2010,2010-03-29,1,20,51103,DAPHNIA MENDOTAE,7080,15,1.35
ME,2010,2010-03-29,1,20,51105,DAPHNIA PARVULA,3540,15,0.57
ME,2010,2010-03-29,1,20,51130,DAPHNIA PULICARIA,3540,15,1.3
ME,2010,2010-03-29,1,20,20302,DIACYCLOPS THOMASI,1559715,,
ME,2010,2010-03-29,1,20,30400,DIAPTOMID,307695,,
ME,2010,2010-03-29,1,20,20601,MESOCYCLOPS EDAX,21225,,
ME,2010,2010-03-29,1,20,20901,TROPOCYCLOPS PRASINUS MEXICANUS,10605,,
ME,2010,2010-04-05,1,20,10000,COPEPOD NAUPLII,1305075,,
ME,2010,2010-04-05,1,20,51105,DAPHNIA PARVULA,3540,15,0.89
ME,2010,2010-04-05,1,20,20302,DIACYCLOPS THOMASI,244035,,
ME,2010,2010-04-05,1,20,30400,DIAPTOMID,42435,,
ME,2010,2010-04-26,1,20,10000,COPEPOD NAUPLII,2015970,,
ME,2010,2010-04-26,1,20,51103,DAPHNIA MENDOTAE,91950,195,0.8
ME,2010,2010-04-26,1,20,51130,DAPHNIA PULICARIA,70740,150,1.35
ME,2010,2010-04-26,1,20,20302,DIACYCLOPS THOMASI,5729580,,
ME,2010,2010-04-26,1,20,30400,DIAPTOMID,148545,,
ME,2010,2010-05-10,1,20,10000,COPEPOD NAUPLII,806385,,
ME,2010,2010-05-10,1,20,15000,COPEPODITES,21225,15,0.24
ME,2010,2010-05-10,1,20,51103,DAPHNIA MENDOTAE,855900,1365,0.91
ME,2010,2010-05-10,1,20,51130,DAPHNIA PULICARIA,488070,945,1.38
ME,2010,2010-05-10,1,20,51107,DAPHNIA RETROCURVA,7080,15,0.8
ME,2010,2010-05-10,1,20,20302,DIACYCLOPS THOMASI,3819720,,
ME,2010,2010-05-10,1,20,30400,DIAPTOMID,2143290,,
ME,2010,2010-05-10,1,20,20601,MESOCYCLOPS EDAX,21225,,
ME,2010,2010-05-24,1,20,10000,COPEPOD NAUPLII,615405,,
ME,2010,2010-05-24,1,20,15000,COPEPODITES,84885,120,0.3
ME,2010,2010-05-24,1,20,51103,DAPHNIA MENDOTAE,986760,885,0.83
ME,2010,2010-05-24,1,20,51130,DAPHNIA PULICARIA,56595,240,1.65
ME,2010,2010-05-24,1,20,20302,DIACYCLOPS THOMASI,763950,,
ME,2010,2010-05-24,1,20,30400,DIAPTOMID,519900,,
ME,2010,2010-05-24,1,20,20601,MESOCYCLOPS EDAX,21225,,
ME,2010,2010-06-07,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,210,15,9.92
ME,2010,2010-06-07,1,20,51000,CHYDORUS,3540,15,0.53
ME,2010,2010-06-07,1,20,10000,COPEPOD NAUPLII,668445,,
ME,2010,2010-06-07,1,20,15000,COPEPODITES,63660,90,0.61
ME,2010,2010-06-07,1,20,51103,DAPHNIA MENDOTAE,162690,420,1.88
ME,2010,2010-06-07,1,20,51130,DAPHNIA PULICARIA,127320,540,2.46
ME,2010,2010-06-07,1,20,51107,DAPHNIA RETROCURVA,7080,30,2.88
ME,2010,2010-06-07,1,20,20302,DIACYCLOPS THOMASI,127320,,
ME,2010,2010-06-07,1,20,30400,DIAPTOMID,1665825,,
ME,2010,2010-06-21,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,210,15,21.48
ME,2010,2010-06-21,1,20,10000,COPEPOD NAUPLII,307695,,
ME,2010,2010-06-21,1,20,51103,DAPHNIA MENDOTAE,53055,210,2.83
ME,2010,2010-06-21,1,20,51130,DAPHNIA PULICARIA,580035,480,2.56
ME,2010,2010-06-21,1,20,51107,DAPHNIA RETROCURVA,7080,30,1.38
ME,2010,2010-06-21,1,20,20302,DIACYCLOPS THOMASI,42435,,
ME,2010,2010-06-21,1,20,30400,DIAPTOMID,944325,,
ME,2010,2010-06-21,1,20,20601,MESOCYCLOPS EDAX,42435,,
ME,2010,2010-06-21,1,20,53601,SINOBOSMINA FRYEI,3540,15,0.83
ME,2010,2010-07-05,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,3615,240,22
ME,2010,2010-07-05,1,20,10000,COPEPOD NAUPLII,137940,,
ME,2010,2010-07-05,1,20,51130,DAPHNIA PULICARIA,21225,90,2.2
ME,2010,2010-07-05,1,20,20302,DIACYCLOPS THOMASI,10605,,
ME,2010,2010-07-05,1,20,30400,DIAPTOMID,201600,,
ME,2010,2010-07-19,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,1695,105,21.11
ME,2010,2010-07-19,1,20,10000,COPEPOD NAUPLII,95490,,
ME,2010,2010-07-19,1,20,51103,DAPHNIA MENDOTAE,24750,15,2.11
ME,2010,2010-07-19,1,20,51130,DAPHNIA PULICARIA,10605,45,2.68
ME,2010,2010-07-19,1,20,20302,DIACYCLOPS THOMASI,74265,,
ME,2010,2010-07-19,1,20,30400,DIAPTOMID,774555,,
ME,2010,2010-08-03,1,20,10000,COPEPOD NAUPLII,42435,,
ME,2010,2010-08-03,1,20,51103,DAPHNIA MENDOTAE,3540,15,1.68
ME,2010,2010-08-03,1,20,51130,DAPHNIA PULICARIA,7080,30,1.73
ME,2010,2010-08-03,1,20,30400,DIAPTOMID,753330,,
ME,2010,2010-08-16,1,20,20100,ACANTHOCYCLOPS,10605,,
ME,2010,2010-08-16,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,210,15,7.68
ME,2010,2010-08-16,1,20,10000,COPEPOD NAUPLII,106110,,
ME,2010,2010-08-16,1,20,51103,DAPHNIA MENDOTAE,21225,75,0.75
ME,2010,2010-08-16,1,20,51130,DAPHNIA PULICARIA,10605,45,0.96
ME,2010,2010-08-16,1,20,20302,DIACYCLOPS THOMASI,21225,,
ME,2010,2010-08-16,1,20,51202,DIAPHANOSOMA BIRGEI,3540,15,0.79
ME,2010,2010-08-16,1,20,30400,DIAPTOMID,190980,,
ME,2010,2010-08-16,1,20,20601,MESOCYCLOPS EDAX,31830,,
ME,2010,2010-08-16,1,20,20901,TROPOCYCLOPS PRASINUS MEXICANUS,10605,,
ME,2010,2010-08-30,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,630,45,7.76
ME,2010,2010-08-30,1,20,10000,COPEPOD NAUPLII,509295,,
ME,2010,2010-08-30,1,20,51103,DAPHNIA MENDOTAE,113175,480,0.81
ME,2010,2010-08-30,1,20,51130,DAPHNIA PULICARIA,31830,135,0.97
ME,2010,2010-08-30,1,20,51107,DAPHNIA RETROCURVA,3540,15,0.58
ME,2010,2010-08-30,1,20,30400,DIAPTOMID,466860,,
ME,2010,2010-08-30,1,20,20601,MESOCYCLOPS EDAX,10605,,
ME,2010,2010-10-05,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,5310,375,11.24
ME,2010,2010-10-05,1,20,10000,COPEPOD NAUPLII,63660,,
ME,2010,2010-10-05,1,20,51103,DAPHNIA MENDOTAE,629550,1260,0.94
ME,2010,2010-10-05,1,20,51130,DAPHNIA PULICARIA,21225,45,1.8
ME,2010,2010-10-05,1,20,51107,DAPHNIA RETROCURVA,35370,75,0.92
ME,2010,2010-10-05,1,20,20302,DIACYCLOPS THOMASI,148545,,
ME,2010,2010-10-05,1,20,30400,DIAPTOMID,636615,,
ME,2010,2010-11-09,1,20,20100,ACANTHOCYCLOPS,169770,,
ME,2010,2010-11-09,1,20,53701,BYTHOTREPHES LONGIMANUSÂ ,3825,255,9.92
ME,2010,2010-11-09,1,20,10000,COPEPOD NAUPLII,21225,,
ME,2010,2010-11-09,1,20,51103,DAPHNIA MENDOTAE,45975,195,0.55
ME,2010,2010-11-09,1,20,51130,DAPHNIA PULICARIA,14145,60,0.72
ME,2010,2010-11-09,1,20,30400,DIAPTOMID,424410,,
MO,1995,1995-01-24,1,18,30901,AGLAODIAPTOMUS CLAVIPES,93420,225,1.72
MO,1995,1995-01-24,1,18,30000,CALANOID,439560,15,0.72
MO,1995,1995-01-24,1,18,51000,CHYDORUS,12690,60,0.37
MO,1995,1995-01-24,1,18,10000,COPEPOD NAUPLII,555930,225,0.11
MO,1995,1995-01-24,1,18,20000,CYCLOPOID,1784160,225,0.86
MO,1995,1995-01-24,1,18,51100,DAPHNIA,212220,375,0.75
MO,1995,1995-01-24,1,18,51103,DAPHNIA MENDOTAE,322650,705,1.54
MO,1995,1995-01-24,1,18,51130,DAPHNIA PULICARIA,271620,735,1.57
MO,1995,1995-01-24,1,18,51107,DAPHNIA RETROCURVA,195210,690,1.35
MO,1995,1995-01-24,1,18,20302,DIACYCLOPS THOMASI,530010,225,1.08
MO,1995,1995-01-24,1,18,30400,DIAPTOMID,620460,225,1.01
MO,1995,1995-01-24,1,18,53601,SINOBOSMINA FRYEI,4320,15,0.52
MO,1995,1995-03-28,1,18,30901,AGLAODIAPTOMUS CLAVIPES,185760,225,1.78
MO,1995,1995-03-28,1,18,51000,CHYDORUS,18630,75,0.34
MO,1995,1995-03-28,1,18,10000,COPEPOD NAUPLII,1708020,225,0.14
MO,1995,1995-03-28,1,18,20000,CYCLOPOID,576990,225,0.83
MO,1995,1995-03-28,1,18,51100,DAPHNIA,37260,150,0.77
MO,1995,1995-03-28,1,18,51103,DAPHNIA MENDOTAE,144720,585,1.62
MO,1995,1995-03-28,1,18,51130,DAPHNIA PULICARIA,122580,510,1.69
MO,1995,1995-03-28,1,18,20302,DIACYCLOPS THOMASI,1368900,225,1.03
MO,1995,1995-03-28,1,18,30400,DIAPTOMID,723870,225,0.94
MO,1995,1995-04-11,1,18,30901,AGLAODIAPTOMUS CLAVIPES,85860,225,1.81
MO,1995,1995-04-11,1,18,51000,CHYDORUS,130410,225,0.34
MO,1995,1995-04-11,1,18,10000,COPEPOD NAUPLII,9133830,225,0.14
MO,1995,1995-04-11,1,18,20000,CYCLOPOID,475200,225,0.59
MO,1995,1995-04-11,1,18,51100,DAPHNIA,184680,375,0.75
MO,1995,1995-04-11,1,18,51103,DAPHNIA MENDOTAE,47790,225,1.74
MO,1995,1995-04-11,1,18,51130,DAPHNIA PULICARIA,194130,750,1.54
MO,1995,1995-04-11,1,18,20302,DIACYCLOPS THOMASI,1367280,225,1.03
MO,1995,1995-04-11,1,18,30400,DIAPTOMID,630180,225,0.99
MO,1995,1995-04-24,1,18,20100,ACANTHOCYCLOPS,9720,15,0.88
MO,1995,1995-04-24,1,18,30901,AGLAODIAPTOMUS CLAVIPES,47790,210,1.81
MO,1995,1995-04-24,1,18,50300,ALONA,3240,15,0.48
MO,1995,1995-04-24,1,18,51000,CHYDORUS,343710,225,0.3
MO,1995,1995-04-24,1,18,10000,COPEPOD NAUPLII,18475560,225,0.18
MO,1995,1995-04-24,1,18,20000,CYCLOPOID,1124820,225,0.59
MO,1995,1995-04-24,1,18,51100,DAPHNIA,362880,375,0.74
MO,1995,1995-04-24,1,18,51103,DAPHNIA MENDOTAE,35100,165,1.93
MO,1995,1995-04-24,1,18,51130,DAPHNIA PULICARIA,442530,750,1.52
MO,1995,1995-04-24,1,18,20302,DIACYCLOPS THOMASI,959850,225,1.05
MO,1995,1995-04-24,1,18,30400,DIAPTOMID,329670,225,1.01
MO,1995,1995-04-24,1,18,20601,MESOCYCLOPS EDAX,9720,15,1.2
MO,1995,1995-04-24,1,18,53601,SINOBOSMINA FRYEI,3240,15,0.56
MO,1995,1995-05-23,1,15.5,20100,ACANTHOCYCLOPS,22095,15,1.48
MO,1995,1995-05-23,1,15.5,30901,AGLAODIAPTOMUS CLAVIPES,10695,15,1.76
MO,1995,1995-05-23,1,15.5,30000,CALANOID,641235,210,0.5
MO,1995,1995-05-23,1,15.5,51000,CHYDORUS,519870,225,0.39
MO,1995,1995-05-23,1,15.5,10000,COPEPOD NAUPLII,2165505,225,0.19
MO,1995,1995-05-23,1,15.5,20000,CYCLOPOID,1547985,225,0.69
MO,1995,1995-05-23,1,15.5,51100,DAPHNIA,350145,255,0.83
MO,1995,1995-05-23,1,15.5,51103,DAPHNIA MENDOTAE,244125,345,1.19
MO,1995,1995-05-23,1,15.5,51130,DAPHNIA PULICARIA,3745575,750,1.23
MO,1995,1995-05-23,1,15.5,20302,DIACYCLOPS THOMASI,66270,45,1.21
MO,1995,1995-05-23,1,15.5,30400,DIAPTOMID,221115,150,1.02
MO,1995,1995-05-23,1,15.5,20601,MESOCYCLOPS EDAX,110670,75,1.36
MO,1995,1995-06-06,1,18,30901,AGLAODIAPTOMUS CLAVIPES,79650,75,1.75
MO,1995,1995-06-06,1,18,30000,CALANOID,1127790,225,0.56
MO,1995,1995-06-06,1,18,51000,CHYDORUS,63720,60,0.37
MO,1995,1995-06-06,1,18,10000,COPEPOD NAUPLII,1558980,225,0.26
MO,1995,1995-06-06,1,18,20000,CYCLOPOID,829170,225,1.04
MO,1995,1995-06-06,1,18,51100,DAPHNIA,190890,180,0.83
MO,1995,1995-06-06,1,18,51103,DAPHNIA MENDOTAE,143370,135,1.31
MO,1995,1995-06-06,1,18,51130,DAPHNIA PULICARIA,4281390,750,1.54
MO,1995,1995-06-06,1,18,20302,DIACYCLOPS THOMASI,132570,60,1.18
MO,1995,1995-06-06,1,18,30400,DIAPTOMID,331830,150,0.97
MO,1995,1995-06-21,1,16,20100,ACANTHOCYCLOPS,48480,45,0.8
MO,1995,1995-06-21,1,16,30901,AGLAODIAPTOMUS CLAVIPES,174960,225,1.8
MO,1995,1995-06-21,1,16,30000,CALANOID,2585760,225,0.74
MO,1995,1995-06-21,1,16,51000,CHYDORUS,15840,45,0.37
MO,1995,1995-06-21,1,16,10000,COPEPOD NAUPLII,3442080,225,0.14
MO,1995,1995-06-21,1,16,20000,CYCLOPOID,323040,240,0.71
MO,1995,1995-06-21,1,16,51100,DAPHNIA,307680,375,0.81
MO,1995,1995-06-21,1,16,51103,DAPHNIA MENDOTAE,63600,180,1.4
MO,1995,1995-06-21,1,16,51130,DAPHNIA PULICARIA,1697520,750,1.37
MO,1995,1995-06-21,1,16,20302,DIACYCLOPS THOMASI,16080,15,0.96
MO,1995,1995-06-21,1,16,30400,DIAPTOMID,727200,225,1.48
MO,1995,1995-06-21,1,16,20601,MESOCYCLOPS EDAX,96960,90,0.93
MO,1995,1995-07-07,1,14,20100,ACANTHOCYCLOPS,64680,60,0.9
MO,1995,1995-07-07,1,14,30901,AGLAODIAPTOMUS CLAVIPES,106050,225,1.89
MO,1995,1995-07-07,1,14,30000,CALANOID,1890840,225,0.92
MO,1995,1995-07-07,1,14,10000,COPEPOD NAUPLII,11130,15,0.36
MO,1995,1995-07-07,1,14,20000,CYCLOPOID,129360,120,0.7
MO,1995,1995-07-07,1,14,51100,DAPHNIA,435120,375,0.8
MO,1995,1995-07-07,1,14,51103,DAPHNIA MENDOTAE,217560,615,1.44
MO,1995,1995-07-07,1,14,51130,DAPHNIA PULICARIA,832860,750,1.5
MO,1995,1995-07-07,1,14,30400,DIAPTOMID,2100840,225,0.99
